ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,PURCHASE
01925J15YZ,55,F,457549,346,1
01925X76GH,25,M,167954,602,1
01931J71UL,55,F,282347,224,1
01936G58KW,41,F,612280,371,1
01938V60SJ,41,M,293293,266,0
01939B08ZT,48,M,210531,285,1
01939U77JK,34,F,339045,245,0
01941O53EP,53,M,666021,681,0
01942N92LG,38,F,544672,342,1
01945U41MX,58,M,368015,19,1
01946N68DS,42,M,515672,591,1
01947B65AS,29,F,412498,256,0
01949P69AA,58,M,473247,278,1
01952Y61RV,42,M,171219,328,0
01953F90TJ,52,M,360492,251,0
01955D40XA,35,F,432871,424,1
01955T67SZ,64,M,371932,147,1
01959W22PZ,56,M,109580,481,0
01964Q70HM,38,M,741904,771,1
01970F47YZ,57,M,432032,284,1
01970Q96BU,54,F,110659,718,0
01974L40FF,44,F,770696,250,0
01976E59PP,25,M,207132,466,1
01978F92JG,64,M,479046,250,0
01980U68OE,55,M,555141,977,1
01983L76OM,48,M,174288,67,1
01983N65OW,42,F,397491,467,0
01987E29OJ,25,F,299424,341,1
01988W50AE,47,M,748571,295,0
01988W95PP,59,F,531421,461,1
01990F48KF,33,F,413357,413,0
01995Y75TX,56,F,351965,282,0
01996F53UJ,53,F,363085,646,1
01997A21SO,47,M,485208,471,1
01999I43JK,53,M,657923,354,1
01999V80YI,55,F,515208,419,1
02000F51XI,30,F,444005,290,1
02004O67PF,60,M,745188,302,1
02008E59ZN,40,M,643808,214,0
02010F58VG,49,F,266669,382,1
02010Z98AY,39,M,430558,375,1
02012A33YO,35,F,451701,415,1
02012Q78HT,37,M,300552,250,0
02014M87YW,64,M,735239,145,0
02017U32IF,56,M,440155,786,1
02018F04YZ,58,M,388106,134,1
02018W29OM,61,M,147898,223,1
02022V28EW,36,F,534923,405,1
02029M15BQ,41,F,319173,222,1
02032Q54UG,50,M,528363,126,1
02033N86LO,50,M,527736,144,1
02033P18KO,31,M,281683,185,0
02034L41MT,56,M,140388,876,1
02035K51IR,30,M,224736,880,1
02035L43GT,33,M,242003,451,0
02035M96QV,37,M,158302,272,0
02037A27XJ,25,M,234670,106,0
02038G96JY,26,M,103346,263,0
02038H11II,35,M,268662,179,1
02041M11FY,44,M,419575,267,1
02041Z60PO,38,M,272734,340,1
02042M01QF,36,M,472921,28,0
02043T90ZC,46,M,117598,442,0
02044J01CD,56,F,178235,204,0
02045J75AV,62,M,502574,488,1
02046V71XM,59,F,182656,269,1
02047P96DT,55,F,158133,107,0
02048W02NM,57,F,198707,275,0
02051Y64DH,33,F,212331,460,1
02056L82SK,45,M,693448,439,1
02057R80UL,26,M,207971,288,0
02060T61RL,26,M,231432,287,0
02061M36JM,36,M,566845,371,1
02064A66VA,60,F,126464,231,0
02065P25KV,64,M,641695,413,0
02066H68PB,31,M,115098,263,0
02069J08MG,50,M,335945,322,0
02074J16ON,34,F,177635,496,1
02075S19FZ,42,F,435501,255,0
02082Q97PY,49,M,424016,346,0
02082T13QN,30,F,406883,275,0
02089F82JM,48,M,448111,498,1
02091W54RP,63,M,508844,55,1
02096P76GD,41,F,299368,474,0
02098G75IO,33,M,159969,723,1
02098J23GQ,35,F,465635,321,0
02100A38JJ,40,M,598859,390,1
02100G21XJ,63,M,728108,534,1
02100V31QC,57,F,225208,406,1
02102O48ZQ,46,M,201929,452,1
02104J51JI,53,M,95677,386,0
02107Q08DU,31,F,411644,268,1
02108H19VO,27,F,193197,328,1
02109O07KB,65,M,550300,419,0
02111X83MT,52,M,451919,478,1
02113D20NT,58,F,360717,232,1
02114O68KS,52,F,509971,331,1
02116G37JR,33,M,172656,664,1
02119S83QS,48,M,165747,109,0
02124B36TC,50,F,295184,451,1
02127S82FW,42,M,389944,172,0
02127V01RX,60,M,324306,854,1
02128T36QE,43,F,677440,41,1
02133W28JT,36,M,106461,402,1
02136Y98LB,43,M,184587,64,0
02137G99VJ,42,F,502067,823,1
02137P47ES,36,M,354050,305,0
02146Y17LX,63,M,409992,339,0
02148G50ZT,26,F,456619,221,1
02148K65MZ,54,M,668625,272,0
02149R41AV,59,F,289803,295,1
02152L72FU,39,M,292310,41,0
02152U55HJ,35,F,425915,227,1
02153H35ZC,39,M,566781,6,1
02154E70RJ,43,M,739971,847,1
02156H28JP,52,M,471660,180,1
02159E35TC,52,F,532355,471,1
02174U65FX,29,F,273064,251,0
02178V85UW,58,M,751351,251,1
02186J86VP,34,F,455877,270,0
02188B52WZ,28,F,322147,358,0
02188B75QK,38,M,417339,321,0
02195O30HH,40,M,658392,613,1
02196W20PO,29,F,180469,374,1
02197Z44CQ,32,F,430875,279,1
02213T99RJ,26,F,404781,327,0
02214J68IW,48,F,536224,351,1
02219R76PP,42,F,643813,401,1
02221T73WD,54,M,761668,248,1
02222F76YQ,40,M,344499,305,1
02223S12QV,54,F,81355,258,0
02224U98HF,49,M,740563,312,0
02231U18LR,62,F,473405,312,1
02240B60AP,53,F,119299,233,0
02240T84ZA,38,M,232684,410,1
02246O84UB,33,F,439955,258,1
02249F38SA,41,M,602413,132,0
02250J85HM,37,M,172039,323,0
02252T88BA,62,M,161617,92,0
02253S40EZ,53,M,237366,406,0
02254F86VD,60,F,269197,134,0
02255L98VN,42,M,477976,424,1
02259U30PT,28,F,441869,234,1
02262S59IM,43,M,443394,279,0
02263O35WC,46,M,534237,45,1
02270X71WL,43,M,276885,258,1
02271B35JM,34,M,297638,805,0
02274C25BH,64,F,147133,407,0
02276G43SC,43,M,293887,491,1
02276G91WT,49,M,197085,264,1
02277G17HI,40,M,260130,264,1
02277I07WI,53,F,158893,416,1
02278I34CN,45,M,162771,387,1
02279H60TD,45,F,378739,416,1
02280D41LW,47,M,244022,362,1
02280J09DY,33,F,265987,373,1
02283O23NC,63,M,600982,354,1
02285Q23CG,55,M,750781,279,1
02286K12KE,59,F,89987,306,0
02290Q03CI,32,F,480752,432,1
02295T77AJ,55,F,417229,475,0
02298Q45SA,26,M,237429,356,0
02300S32OK,63,M,232586,992,1
02304J60DV,39,M,491964,303,0
02305Q48CA,59,M,468356,363,1
02306F27CR,43,M,381649,471,0
02312B76AT,33,M,168024,64,0
02315S36WK,62,F,434323,326,1
02319C46UG,28,M,111544,255,0
02320E34FH,65,M,247623,1004,1
02320N21FR,42,M,753179,36,0
02321S04KD,25,M,225182,131,1
02321S45YW,60,F,118176,320,1
02323D32IK,51,M,544738,497,1
02323M11JZ,38,M,233160,287,0
02328N06QS,48,M,375728,430,1
02330J05IH,51,F,106403,411,1
02336G58LK,40,M,145257,421,0
02339O72TR,53,F,328605,88,0
02341R46VP,49,M,300376,320,0
02342H98DK,34,M,147722,1014,0
02342W83PQ,53,F,518707,51,0
02346C55UK,53,F,470261,853,1
02349F56MG,51,M,281261,119,0
02350L03NQ,42,F,774725,261,1
02353Y36EN,40,M,311889,443,1
02354Q34SG,62,F,127413,296,0
02359R53CH,63,M,365383,685,1
02361V77XY,25,F,427142,498,0
02362T96RL,31,F,344403,22,1
02366M15OI,46,M,555475,172,1
02367D89VF,57,M,428737,452,0
02374V91ZL,57,F,139336,274,1
02374Z96MC,48,M,201242,446,1
02378G16GB,28,F,336840,274,1
02379Y97CJ,43,F,691488,328,1
02380B33UY,50,M,233728,374,1
02382N69CY,52,F,408205,16,0
02382W06TC,49,M,621997,383,1
02383A86YN,32,F,410695,439,1
02389E39LS,65,M,689211,363,1
02395N03RV,65,F,147899,334,0
02396G64EY,59,F,329072,221,0
02397Y81LV,61,F,516376,404,1
02399H44OG,31,M,270317,261,1
02399J05PK,56,F,413960,62,0
02402B76AG,37,F,393824,382,1
02412K15FO,26,M,133863,642,1
02418B05SM,43,F,408608,480,1
02421O48NH,36,F,342136,716,0
02422E67GW,61,F,424800,223,1
02425I44OY,41,M,102192,125,0
02426G36KU,37,M,610568,349,1
02428R49AF,51,M,608328,990,1
02429L14NR,32,M,265391,276,1
02429O56FO,44,F,365141,787,1
02431G28IV,41,M,692744,947,0
02433O73EH,54,M,659224,449,1
02434B40LX,31,M,138503,684,1
02435Z74SA,43,M,690840,320,0
02438S74TA,40,F,276136,263,0
02439L36SJ,48,F,280699,960,1
02441P59TN,42,M,119727,211,0
02445W11QC,45,M,473960,143,1
02449J02EN,25,M,128165,981,0
02456B71HI,48,M,325549,323,0
02456O85UC,42,M,298516,275,0
02458D67LY,27,F,427464,475,0
02459F91DS,58,F,487653,300,1
02459J09AM,35,M,241937,187,1
02466O91HP,47,M,316411,479,1
02467C54JM,61,M,269538,13,1
02468D13GJ,51,F,225656,432,1
02469V60KH,32,F,384404,421,1
02478R23XF,62,F,343171,835,1
02481R12KQ,31,M,276062,232,0
02482G74QW,60,M,731365,208,0
02482X66KF,29,F,296433,474,1
02483A72VT,49,F,728888,307,1
02487J99UA,37,M,423567,372,1
02489J05XA,30,F,492368,292,1
02489V63SQ,43,M,351119,362,1
02490A20AH,49,M,461968,367,1
02490B17KC,55,M,256994,139,0
02494J62WW,60,M,278224,96,0
02498P11ZE,57,M,490824,344,0
02499Q44ZV,59,F,411411,75,0
02501S13BT,39,F,753373,222,0
02501X04XT,48,F,741397,433,1
02511V03NA,38,F,363541,340,0
02512G14YH,50,F,360171,472,1
02512V89AA,50,F,412219,299,0
02515S57WB,47,M,387205,279,1
02519E59AO,41,M,238192,332,1
02519L49EM,28,F,383811,438,1
02523F40BP,50,M,453326,221,0
02526B66AS,27,M,295787,433,1
02527E05ZO,40,M,383084,247,1
02529R75WT,46,M,133509,104,0
02532D67HM,58,M,330840,443,1
02535K79CC,33,M,139532,760,0
02535W19YU,60,M,720435,495,1
02535Y43KJ,45,M,460755,478,1
02536Q80SJ,31,M,109474,432,1
02542D75SB,61,F,203187,336,0
02544O32CE,49,F,793648,304,0
02547J79ZB,27,M,156619,673,1
02547R96KH,53,M,120743,268,0
02555L58TJ,53,M,649984,240,0
02555R60DB,46,F,318453,478,1
02558B90VE,45,M,282761,394,1
02561F08PB,63,M,724179,167,1
02562T71CH,34,M,104893,367,0
02562X41KU,25,M,180748,416,1
02563P54QA,48,M,301029,293,1
02564V47ZD,34,F,242488,157,1
02565A84YQ,43,M,173223,497,0
02569W71UE,40,F,328048,287,1
02574O75WI,49,M,424181,304,1
02577J88HT,31,M,291258,1004,1
02579I48ON,48,F,349936,233,1
02591E35YX,62,F,94739,353,0
02598D92VX,43,M,736981,152,0
02599Z70DC,53,M,600296,439,1
02604A70YS,36,F,272371,232,1
02604G64XD,31,M,233816,256,1
02606L97RS,28,F,286459,253,0
02612D39ZQ,65,M,536795,186,1
02614N20MZ,26,F,154832,40,0
02618J78DA,59,M,317809,208,1
02626R83IM,49,M,501443,495,1
02627M25FC,33,M,102248,234,0
02629J09QT,41,M,605568,263,0
02631O30KP,31,F,432553,386,1
02634U47QH,45,M,551819,1,1
02642G18LY,58,F,130440,325,0
02647N46ZT,37,F,609808,467,1
02647O59DL,27,M,109166,60,0
02649B79EU,49,F,363659,444,1
02650L73XE,51,M,310948,222,0
02652U15BU,35,F,281269,321,0
02654A94JH,32,F,331212,204,1
02654C87LY,26,M,284974,314,1
02654U31GW,57,M,74267,7,0
02655B31YM,54,F,294776,339,0
02658E08DV,47,M,607261,316,0
02659B18TQ,32,F,323485,337,1
02659Q88GE,49,M,586208,749,1
02660C94LV,49,F,793677,300,0
02661S26ZU,35,M,125649,389,0
02666L51NK,53,M,109758,338,1
02667T87AS,42,M,387787,281,0
02671O99YE,48,F,517467,284,1
02675P18SO,40,M,480910,441,1
02677A63RJ,43,M,483333,329,1
02684J05UT,62,M,352502,272,0
02691G29WS,36,M,350776,475,1
02697S91OZ,42,M,367713,498,1
02700M21WU,27,M,256397,695,1
02701O91WP,54,F,444941,244,1
02702B91SM,59,F,284992,215,0
02702O78HI,63,F,172408,543,1
02705N32ML,25,M,131632,473,1
02708H67GC,52,M,799449,298,0
02713P74YT,43,M,519507,128,0
02717S44PQ,36,M,582656,469,1
02719A73RU,57,M,368949,267,0
02719I47JC,31,M,268920,61,0
02719M28SN,56,F,441333,705,1
02721E30TY,30,M,256735,359,1
02723I52VT,38,M,202184,376,1
02726M33XU,29,F,149960,362,1
02733R46NV,32,F,160403,82,0
02739L27YZ,54,F,420216,415,1
02740G18JQ,38,M,342546,246,0
02742V87NO,27,M,179431,220,1
02743Q22AR,56,F,249355,276,0
02744T58KO,54,F,205803,676,1
02747Z37WQ,35,M,248661,428,1
02751C24PO,26,M,245259,220,1
02753J54BK,29,M,292516,42,0
02754M74OG,36,F,313859,118,0
02755C71CV,64,M,220857,322,0
02756K17TH,41,F,432827,97,0
02756Q17OA,34,M,175416,841,1
02758J26PQ,27,F,155861,318,0
02759F23UJ,62,F,423840,349,0
02759R05IQ,59,M,636861,365,1
02759W56JP,51,F,127093,500,0
02761I95KC,36,F,273931,258,0
02764L53IY,43,M,399292,388,1
02765M22MG,56,M,730459,18,0
02766I72SH,52,F,327144,322,0
02768B68CW,32,F,358333,330,1
02768I98LX,42,M,741533,82,1
02771A65PE,34,M,105659,64,0
02771B63ST,49,M,140177,330,0
02771T55US,49,M,153526,278,0
02773Y87GR,50,M,441381,102,0
02777I77ZC,51,F,317309,312,1
02778M85FL,42,M,301290,256,1
02781B95FQ,54,M,734863,213,0
02781X39UH,36,F,331752,334,0
02784I72CZ,30,F,294851,411,1
02786O43NT,38,M,144616,317,0
02786Y44MQ,29,F,392195,136,0
02792R77LB,27,F,417688,466,0
02793H39ZI,59,F,200347,89,0
02793P66BH,31,F,269813,303,1
02799O17HV,46,F,279571,221,0
02801Y67LK,40,F,313461,924,1
02805E91SP,31,M,172306,233,1
02805O88TW,37,M,250607,282,1
02805W62FA,37,F,736856,307,0
02811S12KE,36,M,129391,88,1
02813C19JM,41,M,577691,50,0
02814Y43LG,32,F,220523,396,1
02816C27ZK,35,M,194355,306,1
02822R03BR,32,M,149483,229,0
02825Y15CE,65,F,199971,355,0
02828P72IH,51,F,312237,308,0
02832T29XY,54,F,467613,326,0
02835J58TJ,64,F,186835,433,1
02839F38JJ,39,M,615989,485,1
02842H53JA,36,F,415947,342,0
02842I49UW,26,M,151544,493,1
02843N29JQ,37,M,460446,400,1
02855P08NC,59,M,314483,382,1
02857T83YW,31,F,284504,330,0
02857V59CR,63,M,496823,656,1
02860H04JG,57,F,136880,950,0
02860H62NX,38,M,574749,325,1
02863M01MU,54,M,415095,468,1
02865A67WM,36,M,230425,292,1
02877D61CE,35,M,253621,951,1
02878S57QP,54,F,202715,697,1
02879O61GR,46,M,267997,226,1
02880J07CB,37,F,684755,245,0
02887S09VU,46,M,357157,465,1
02889A99BQ,30,M,292714,278,0
02890A23PW,52,M,442252,153,0
02890N07XZ,48,F,296627,402,1
02894N01KB,64,M,169774,2,0
02895F88WC,52,F,499533,468,1
02896B36WX,44,F,370645,397,1
02896Q46WU,31,F,363919,313,1
02899S35PA,27,F,391137,395,1
02902G18GB,28,M,284145,314,1
02904A15XK,63,M,574566,214,1
02904L62HW,61,F,249869,315,0
02907N89WW,43,M,438236,247,0
02908D01UR,41,F,651248,442,1
02909J22OP,43,M,457203,435,1
02910H03IE,42,M,208055,304,1
02911T72SC,44,M,385821,310,0
02911V13BW,55,F,425035,899,1
02913S80OY,31,F,337208,289,1
02915R80TB,64,M,665037,713,1
02918C73NK,36,F,379419,352,0
02920E84DG,58,M,739200,319,1
02925D85NH,29,M,243490,62,1
02934P65XU,34,F,375243,472,1
02937X80MP,52,F,287875,322,0
02940I51LI,29,F,435581,423,1
02940M85PW,40,F,307811,868,1
02942T84PU,26,M,239662,488,1
02946H26MU,48,M,581736,254,1
02946Y01YW,51,F,101813,680,1
02948Z21WX,28,M,189390,53,0
02949X60TT,56,F,332512,193,0
02949Y60FK,64,M,229324,298,1
02952W41MR,52,M,770035,395,1
02955T45UP,55,M,531901,425,1
02959V41JN,51,F,438965,566,1
02962J72PL,38,M,514576,458,1
02964A90LJ,39,F,413011,248,0
02964T49JT,29,F,241784,209,1
02969F36QX,35,M,188237,375,1
02977T48JK,65,F,427653,468,1
02979E34RA,53,F,128624,69,1
02981X89TA,61,M,753321,497,1
02984X91KU,31,F,457712,229,0
02986W87DJ,29,F,375469,126,1
02988C85ND,57,F,147907,261,0
02990L77YV,35,F,256816,262,0
02990W84YN,51,F,256971,529,1
02990Y87UN,39,M,686405,400,1
02991L71TJ,36,F,336589,447,1
02991Z53NE,28,F,238203,251,0
02992T40RK,26,F,397862,169,0
02997A44MQ,48,M,613043,444,1
02998S61IT,46,M,311075,409,1
03002N01AU,62,M,456252,38,0
03003H00XD,59,M,121210,291,1
03004D42TF,40,M,190120,67,0
03004M66LI,30,M,226863,319,0
03007Q07FT,48,M,142736,214,0
03008L93RD,55,M,790592,355,0
03008N00PX,62,M,139862,363,0
03009D48TC,45,M,318675,388,0
03011F54KL,28,F,437826,361,1
03011J58OU,47,M,168770,220,1
03012U87XB,41,F,388093,234,1
03025D75OM,39,M,474374,195,0
03026F10OK,57,F,124773,759,0
03026K83ZG,59,M,94518,999,0
03033G42RE,32,F,232491,211,1
03035W49KB,49,M,283201,157,0
03036J21XV,43,M,277475,231,0
03042S10NN,26,F,296259,385,1
03043O72VP,58,M,628123,481,1
03046E74LN,63,F,407472,183,1
03047A88TM,25,F,326440,324,0
03050Y66SR,32,M,158219,480,1
03054D21GO,27,M,113832,475,1
03057C18FW,48,F,385363,406,1
03057N15HS,58,M,779932,182,1
03064W17GX,47,M,425462,263,0
03066A79KV,32,M,237125,72,1
03067Q18RR,56,F,171080,363,1
03069I65ER,60,M,756550,231,0
03072R56PU,36,M,333571,306,1
03076D34TA,34,F,334763,472,1
03076K73XN,39,M,294776,352,1
03077U80UL,41,M,482626,398,1
03078O80CX,65,M,793167,890,1
03081V46YU,58,F,419541,465,1
03086Q07JX,57,M,484021,355,0
03086X17BN,31,F,250029,220,0
03088S66NQ,46,M,779645,260,1
03089R38MZ,41,F,428917,120,0
03092H59NJ,55,F,480616,171,1
03095I95GA,30,F,187245,248,1
03101F23ZW,30,M,109160,142,0
03103F88NY,34,F,492344,224,1
03107V30RU,44,M,628893,300,1
03113D14MS,54,M,452096,20,1
03113L06DT,59,M,582083,380,1
03114P96YK,58,M,399736,83,0
03118G23IF,50,M,536115,913,1
03118L18QD,30,M,258378,222,0
03122E17JH,46,M,312058,474,1
03122R41YF,48,M,752872,503,1
03123I87NC,26,F,448558,64,1
03125G98NT,38,M,738803,318,0
03126C35WW,64,F,477232,340,1
03129D32SL,39,M,423766,353,0
03131G69KC,39,F,456365,498,1
03132E74NC,33,F,268560,259,1
03134G08TO,35,F,401652,286,0
03134G87LM,56,F,277840,244,0
03134J23FK,48,F,363101,228,0
03140Q34IS,27,F,447320,434,1
03142I56YE,49,F,466629,17,0
03144N23PQ,58,F,252835,352,1
03146X09TJ,33,F,440205,221,1
03152O66NC,33,M,106359,722,1
03154A05IK,46,M,461016,275,1
03155L95BI,25,M,297954,544,1
03159O91YM,60,F,481467,828,1
03159Y58QU,39,M,357185,278,0
03160O81VK,44,M,506315,436,1
03160P37ZG,52,F,358283,342,0
03161R05IM,54,F,467691,221,0
03161Y27AE,46,M,373898,492,1
03162R93BY,50,M,368937,467,1
03166S64LP,53,F,431328,718,0
03169B01FQ,52,M,567354,356,0
03172B54FU,58,M,84861,373,0
03174P00QN,62,F,386341,481,1
03175J20VY,56,M,507437,102,0
03177K70IK,25,F,496704,469,1
03179L64ZS,27,M,127057,474,0
03180E97VW,64,M,415734,363,0
03181H82UP,49,M,525963,169,1
03182B92HU,42,M,172985,460,1
03184T56UU,52,M,463516,322,0
03184T70OI,43,M,487409,314,0
03186W00SX,46,M,254024,184,1
03189U44RX,52,F,517664,361,1
03195I71KL,62,M,417370,499,1
03204L06WO,50,M,302229,13,0
03205O40ON,55,F,384336,387,1
03208N50ZK,40,F,589331,346,1
03209L48IO,25,M,182164,127,0
03221R94GQ,34,F,219469,233,0
03222G05KA,33,F,460477,409,1
03222M37AK,64,M,143074,455,0
03224P92AM,63,M,766661,275,1
03225J27PW,60,F,131477,506,0
03228B15BQ,51,F,520296,287,1
03228I94RP,44,M,197857,454,1
03237P79YH,29,F,369051,289,1
03238Z96HT,49,F,283835,682,0
03239A76ZK,61,M,525689,53,0
03241C75XH,47,M,167927,425,1
03242N98DH,52,F,159501,269,0
03244Y29QN,64,F,148933,94,0
03245S03OA,48,M,110647,315,0
03249Q12XU,28,M,273285,299,1
03249W50KX,62,F,376456,110,0
03257J46TO,38,M,357115,441,1
03259B95BX,54,M,293085,797,1
03260T24RU,42,F,724488,755,1
03263D72JA,54,F,378795,394,1
03267N61WY,25,M,108632,284,0
03267X44DL,27,F,295634,158,1
03269Q75AB,57,M,72708,973,1
03270R44HX,47,F,383592,231,0
03271G76FO,60,F,329077,360,1
03273J40JU,64,M,146118,489,0
03278D89AH,47,M,606947,595,1
03278V59VH,46,F,310736,301,1
03281M56IC,56,M,720545,220,1
03292I90VO,52,M,593070,391,1
03299M15ZY,62,F,333363,465,1
03299S44DN,29,F,287491,325,0
03300F03DL,39,M,217134,298,1
03301C14OJ,47,M,687533,241,1
03303F19ST,43,F,318176,185,0
03307I83AJ,62,F,406243,255,0
03312J73HZ,51,F,263437,255,0
03318C69AY,60,F,154653,202,0
03320D45WF,59,F,493467,500,1
03326E12XV,47,F,518605,681,1
03330C14CL,53,M,233362,543,1
03334N13ZC,62,F,492960,311,1
03335S35JZ,45,M,300022,278,0
03336R87PK,33,F,324639,423,1
03341D95QR,55,F,100771,363,0
03342C44VW,36,M,109978,202,0
03343V95XE,65,M,174503,644,0
03344F37TI,53,F,97165,934,1
03345H28KX,56,M,123464,261,0
03345X25ZH,37,M,348214,252,0
03346V22ZW,53,M,406503,258,0
03351A12UK,63,M,213380,245,0
03355N07RB,36,M,107099,255,0
03356A55UG,39,F,693984,304,1
03363O28EG,63,M,769974,557,1
03370H01AK,58,M,747121,987,1
03371H91PO,63,M,644569,328,0
03374O32RY,41,F,314469,952,1
03376B90MO,41,M,417302,332,1
03380J25RK,33,M,217650,148,1
03380R63NZ,29,F,370161,204,0
03381W47TV,44,M,163074,330,1
03382C99RN,56,M,661188,150,0
03387I61SA,28,M,157830,630,1
03387R67AQ,55,F,188867,263,1
03398H73FO,44,M,321097,250,1
03398P23NL,58,M,340002,752,1
03405I54TJ,32,M,267356,10,1
03405Q12NO,39,F,398816,141,0
03408N82MI,50,M,135446,456,1
03408Y19KP,60,M,588134,462,1
03411Y79AM,45,M,484072,316,0
03413M42DA,34,F,326907,246,0
03413U96BP,41,M,329941,303,0
03421Q92JA,56,F,171373,394,1
03422B50IH,37,M,477943,432,1
03423I96GE,50,F,379192,480,1
03426C21IU,56,M,793137,815,1
03426L69ZX,26,M,148689,404,1
03426O81HL,44,M,223039,263,1
03426P74MX,32,F,473408,256,1
03427T67JL,47,M,438329,301,0
03430H45IN,55,M,421605,296,1
03434L16LG,30,M,186793,310,0
03438K77BR,33,F,138488,212,0
03438T87UV,46,F,787261,236,1
03444L78ZC,35,F,412002,359,1
03444Q71ZJ,58,F,266837,245,0
03446E81XQ,41,M,730763,466,1
03448X48XG,58,M,240363,137,0
03449A04CZ,54,F,197203,227,0
03452Z29SR,51,F,362288,260,0
03454Y91DX,25,M,268134,421,1
03455T97FZ,25,M,298366,112,0
03458T21RL,38,M,582637,417,1
03459X00RD,55,M,744637,466,1
03461P95UW,46,M,414363,433,0
03462C94YB,42,M,434352,421,1
03468X71ZG,39,M,148578,253,0
03471C08UD,41,M,421844,359,1
03471X76GS,64,F,376888,250,0
03473I90KR,41,M,757224,22,0
03473M56BW,49,F,461592,380,1
03475U83YZ,46,F,457499,262,1
03476I41DS,44,M,303746,138,1
03476I75WV,57,F,164827,182,0
03478Y38DO,46,F,325445,700,1
03479T49EN,57,F,209917,663,1
03481P72EM,60,F,273779,239,0
03482D92NC,64,M,728797,392,0
03482L64YG,38,F,619456,121,1
03485P85GN,61,M,767637,503,1
03486I17VN,37,F,342632,251,1
03487T81IN,29,M,171684,291,0
03491V27JO,50,F,329312,492,0
03492H54VG,64,F,372395,278,0
03492L24CK,49,M,228051,462,1
03493I46ZI,60,M,70384,322,0
03493O23XF,42,M,365311,394,1
03496D26JZ,36,M,644083,959,1
03497F63IU,65,M,645356,655,1
03499T93AF,34,F,196360,438,0
03501G35ER,30,F,341771,239,0
03502C42FV,37,M,674723,426,1
03502K38OE,40,F,409211,140,0
03510G73NB,32,M,194450,371,1
03510O03RU,26,F,358616,281,1
03512U94XO,58,F,284547,207,0
03513S44BX,36,M,596248,683,1
03515E48BF,48,M,282219,231,1
03516Y06DD,60,M,441939,344,1
03516Y36HU,62,M,534899,271,0
03518Q81GT,34,M,159048,257,0
03520P79MD,57,F,156792,103,0
03524G20VW,44,F,384357,347,1
03527X10FF,60,F,448819,520,0
03530C29WG,61,M,698519,418,1
03533V70IE,52,M,491430,177,0
03536N82YU,42,M,292505,406,1
03546X72VK,41,F,786408,495,1
03547I93CO,58,F,367085,255,1
03547Z15CK,57,F,204189,276,0
03549W54TT,35,F,169947,51,1
03549Z68FT,32,M,165235,246,1
03551J49OG,35,M,282040,242,0
03554N87SA,31,F,264888,453,1
03558Z43WZ,26,M,242378,351,1
03560L16PA,36,F,313421,228,0
03561Z33GG,28,M,220553,488,1
03563H84RP,61,M,257653,495,1
03565N05AH,60,F,217280,487,1
03565V83NN,28,F,177155,226,0
03568T24QL,65,M,634605,361,1
03570W93QW,45,M,487614,201,0
03571C42BD,36,M,270757,157,0
03575D47HJ,45,F,475160,263,0
03577C46XA,35,F,437283,253,1
03578Y24PV,61,M,720976,375,1
03579R43WW,58,F,294283,559,1
03579T51NC,51,M,750080,319,1
03582G37TI,30,F,368393,202,0
03582X84PF,42,M,512477,798,1
03589Q63QM,25,F,429470,382,1
03590T54EE,52,F,356845,224,0
03593T12JU,31,F,381816,321,0
03594A07AL,33,M,202037,5,0
03598A15AG,49,F,665979,444,1
03599I51LK,59,F,496288,499,1
03599Q24AS,45,F,411221,201,0
03599S61EB,65,M,317149,342,1
03601Q78LL,45,F,417365,46,0
03602X44AJ,63,F,146459,864,0
03609V79JH,47,M,234920,271,1
03611O57HO,42,M,158584,240,1
03611S88YC,48,F,662165,491,1
03613G75ZH,56,M,83563,233,0
03615E09XN,44,M,374756,281,0
03617M52VR,61,M,603922,75,1
03622W91JA,42,M,423887,438,1
03627U47LB,65,F,441045,819,1
03629D42PV,27,M,197193,492,1
03630Q37TP,51,M,313606,207,0
03631U08TO,46,M,214300,322,1
03631Y24AP,41,M,228740,86,1
03634L02NM,40,M,270259,312,0
03637I26WE,65,F,496784,299,1
03638P82QC,35,F,315266,217,0
03640E39OQ,39,M,221353,429,1
03642R27ED,35,F,416920,311,0
03650Y40RV,42,M,501459,27,1
03661X90IH,35,F,187075,342,1
03662V57ZS,54,M,288716,442,1
03666T86BL,56,M,609076,228,1
03669M28SG,28,M,252974,52,0
03677P72XN,34,M,266312,101,1
03679S62NG,36,M,657720,44,0
03681U68FZ,28,M,122103,502,1
03682D40TK,26,F,383029,458,1
03687J06HZ,45,M,135962,307,0
03688S20IM,64,F,452040,888,1
03689D77ET,58,F,492973,334,1
03692B14NB,60,F,286432,1,0
03694U51XO,25,M,199359,229,1
03695D99NP,50,M,108416,201,0
03699W93WH,65,M,76088,468,0
03701O36BN,61,F,469211,536,1
03703I30IK,48,F,463035,381,1
03703Y77LB,37,M,425435,499,1
03706U80KV,46,M,182652,295,0
03707W10NM,52,F,164843,436,1
03708O69CX,39,M,588963,457,1
03711A10TU,50,F,301936,250,1
03713A11VJ,32,F,441237,370,1
03719O32RS,44,M,121850,39,0
03719Y20GX,45,F,389189,148,0
03722E80RD,57,F,105760,325,0
03724E49XI,49,F,278491,470,1
03725W53KL,50,M,140599,472,0
03727I95RH,38,M,276482,479,1
