ID,CURR_AGE,GENDER,ANN_INCOME,DT_MAINT
52942G45XE,31,M,878337,2018-06-29
19037O42JY,29,M,1459567,2018-04-12
50273F99NK,53,F,1727359,2018-02-16
37432J82AO,32,F,1072118,2018-02-19
39141F40GP,64,F,1531077,2019-04-06
68462M54ZN,57,F,992576,2018-10-24
09992I89FG,41,F,1200680,2016-10-04
19146G33FQ,44,M,819272,2017-02-18
70860G72PT,47,M,1188493,2018-07-15
35530Y45SY,29,M,1409050,2018-04-02
01550C60OJ,54,M,1571261,2019-01-18
83606N27EE,49,M,1237602,2017-09-27
66546U40BN,40,M,1824179,2016-10-07
13553H22JG,65,M,1910491,2018-04-05
40749Z90HD,57,M,740565,2019-01-19
34780U32TR,30,F,505791,2019-05-03
21366H11AP,61,M,655384,2019-05-11
74625E67GN,27,F,795747,2018-01-11
99524X36XN,38,F,887669,2018-05-11
16594I35FU,65,F,1668844,2018-10-26
26897P87TC,37,M,1083658,2019-02-28
18935S76CB,34,M,981091,2018-07-25
33281F12UT,51,F,1935585,2018-08-30
16609N43AI,42,F,1360745,2018-03-25
01329H85AT,52,M,572422,2018-09-30
76878T49ZN,49,M,843020,2018-05-10
71506F06OD,43,F,1598861,2019-06-23
33017Y65BT,56,F,1466557,2018-02-23
03261C76II,58,M,1130996,2017-08-05
66267A75SP,46,M,1402090,2018-06-14
88013L45UT,29,M,1173743,2017-04-25
12656I12KP,62,M,1210564,2019-06-30
08093H34GV,37,M,1515702,2017-07-28
07604U50YM,27,M,737741,2019-06-08
73778U85BN,56,M,1863102,2017-12-24
44431N99LO,43,F,945873,2017-03-05
90278Y94QK,53,F,1485873,2016-11-20
55524L05PX,38,M,1216799,2017-01-19
71074Y92YS,54,F,1466536,2018-07-05
99431B24XG,26,F,1085557,2018-12-26
69880H60CT,36,M,1178109,2018-07-01
62375E75KG,30,M,657274,2018-04-25
02315O21MX,53,M,1335368,2018-05-02
13673A22MQ,30,M,780023,2017-02-19
75295R58ZY,57,F,646745,2018-04-16
55061M16KA,26,F,1162811,2018-01-18
25818G51BK,54,F,785666,2017-05-30
88348I74YE,29,F,724426,2019-01-15
59664T39ZJ,34,F,1028927,2019-05-15
44576P98MY,52,M,914653,2018-03-06
39690J86LC,51,F,1248116,2018-11-21
03315F13MN,48,M,1852708,2018-05-16
73932R66HI,48,M,1089343,2018-01-27
52737P11BI,56,M,341739,2016-09-15
61439M56ZM,44,F,1198333,2018-07-19
79776H00AF,33,F,1039638,2017-06-13
54031B70MB,27,F,1162207,2018-04-17
83182P66FC,42,F,1475966,2017-08-23
11172C59OL,28,M,1214413,2019-04-29
91911Q44GI,62,F,1753348,2019-05-21
91519I06HN,30,M,1389869,2017-09-11
70117N15GX,41,M,1140984,2018-09-22
58445X25CB,38,M,1365819,2019-01-22
75579E68WM,42,M,1228997,2018-03-27
41054G69WW,56,M,1167780,2019-05-19
23847J49EP,38,F,1143733,2017-06-17
05344O27DU,31,M,761727,2019-06-11
84319F71CX,32,F,806252,2018-03-25
71681J15XM,43,F,1441995,2017-04-28
26967J54VI,59,F,1210058,2018-02-23
75070V13IW,47,F,1047166,2019-04-20
21959M38IG,56,M,1580270,2017-10-02
35920U89YD,46,M,1647147,2018-06-30
19301Y17AC,41,F,1517491,2018-02-21
32474V11YA,40,M,1989182,2018-11-14
56638R84DT,51,F,1766227,2018-10-07
32557K96UN,27,F,720831,2018-11-10
03336V77GK,57,F,1198659,2018-03-14
85746W47IK,32,F,674253,2019-04-10
11073L12HU,59,F,1665648,2018-06-04
08199F78DS,41,M,1086312,2018-09-14
74170L79DE,27,M,867022,2019-01-01
31308F32YJ,50,F,1054831,2019-03-24
01269J33IF,57,F,963107,2016-11-11
10087R42FR,61,M,844397,2019-04-15
65034O39SF,61,F,1495798,2018-08-16
32040C60CA,33,F,1166611,2018-05-06
44036C62YR,51,M,728203,2019-05-27
74531X46BP,58,M,1986740,2018-04-27
75146P84UX,64,M,876089,2018-08-04
13087Y14YW,28,F,537358,2019-03-23
20235B78XP,65,F,966380,2017-02-05
76618M52QG,42,F,1439741,2018-11-06
72421T44YF,49,M,914760,2019-04-26
27702R22MX,32,M,697936,2018-08-19
47484P95BE,65,M,700180,2019-01-13
57951D34RB,46,M,1858986,2019-02-19
35102I81XY,62,M,1128480,2019-06-29
90691I18YC,32,M,789891,2018-11-24
96210J31MC,51,F,1636613,2018-09-05
23319G37IQ,61,F,648710,2018-11-29
10441B25AR,43,M,1764393,2018-09-16
13327X33FS,44,M,1537667,2017-02-17
59735U76CI,34,F,565078,2018-11-20
46062Z56JS,60,F,1436600,2018-03-20
10912B59JD,32,F,964269,2018-09-09
33243E66CW,49,M,1468020,2018-04-12
65368I27BY,58,M,1068646,2018-09-30
11141V40DT,55,F,1742826,2018-03-06
94997T69GH,33,F,667103,2018-05-03
69068U90XK,49,M,1328835,2018-07-03
08473U84OS,56,M,1614331,2018-08-20
60436P78UF,41,F,1477796,2018-07-14
53253W19WN,49,F,1580948,2019-02-13
23883Z78GH,35,F,873556,2018-06-15
94953N87IT,39,M,1300356,2018-04-12
60877L12IO,29,F,703796,2018-05-20
41560Q63OG,45,M,1943281,2019-06-30
19771V49KS,62,F,1428005,2017-02-18
03030K80IZ,63,M,465497,2017-05-27
71666J00HY,50,M,1526421,2019-06-20
81611B32CW,46,F,1008049,2019-03-01
39202I97HZ,27,M,1407972,2018-10-28
54848I76SI,29,F,645963,2019-06-06
55065X87VF,38,F,1424977,2019-06-04
10583K98QH,40,M,1716569,2019-06-27
16167K77KR,38,F,904319,2019-02-17
78430L87EZ,25,M,705687,2018-10-27
48510T95NI,43,M,1296427,2018-03-15
94170V14WB,42,F,1038508,2018-12-02
78877M66NG,25,F,711632,2018-03-29
91190T50SQ,64,M,806721,2019-04-05
76189Z74RK,36,F,1302844,2018-12-15
46400D28WY,61,M,717670,2019-02-05
08439J11RC,65,F,1241799,2019-04-06
77451K60YQ,60,M,430998,2018-05-30
80309B21YQ,48,F,871051,2016-12-15
39932K32PO,54,F,1177042,2016-10-14
05625A72IR,26,F,733258,2019-01-26
50974S38WU,44,M,1453015,2018-09-01
25382Y01UE,32,M,1416002,2018-03-11
94368X90BQ,27,F,790676,2018-04-13
21994M72ZH,48,M,1508565,2019-01-26
55865W77KJ,40,F,1456985,2018-04-30
26986B79XZ,37,F,1068495,2017-06-25
75775W40GU,50,M,865980,2017-10-07
27823K56VC,44,M,996598,2017-08-23
11457T72LL,29,M,1331342,2018-06-11
61743B83IJ,29,F,556947,2018-11-08
08930U39WQ,41,M,1969911,2019-06-11
96118E93CH,25,M,1144617,2018-07-11
45806F62PC,37,M,853663,2018-07-06
66765H87UM,42,F,1057201,2018-05-19
49925W48ZB,59,F,1184915,2018-10-26
17528A28MO,51,F,1682328,2018-11-23
13952F59AQ,40,F,831768,2017-05-12
76954S79GF,52,M,848702,2018-01-06
71256D80YQ,28,M,1131061,2019-04-21
65554J06PT,50,M,821918,2018-05-06
76144R26RO,40,M,992003,2018-07-28
06410S74XM,61,F,1539498,2019-05-14
27439B28YV,48,M,1954181,2017-03-06
20583O32AT,43,F,1103811,2019-03-14
75124D53SB,31,F,1158141,2018-06-13
69097Z52IO,33,F,565866,2018-03-09
43519A59EK,30,M,1349712,2018-03-26
32935R45EH,31,F,895407,2019-01-20
52493Z86CE,48,M,1180299,2019-06-14
77805X07LK,40,F,1544586,2017-07-05
89505S44BF,26,M,1021540,2018-12-19
24031F84SA,58,F,1670338,2019-03-11
79182Q19DH,41,F,1324317,2017-05-12
20543T66BK,31,F,593387,2019-02-07
46030L28EU,40,M,937282,2017-01-06
31378H40KB,51,M,1109934,2018-03-30
66299I48RS,43,F,1229448,2018-11-07
13507J51QG,56,M,1566944,2016-12-30
65001D69YG,34,F,870028,2018-04-18
52668V43CY,25,M,732607,2018-02-22
56310Q40YM,27,F,1026365,2018-09-02
11681T74FL,31,F,877602,2019-01-30
58995S70DN,51,F,1852093,2019-04-03
57992C43LF,33,M,727912,2019-03-07
64704R66FF,55,M,1415145,2018-12-17
64128K58NG,60,M,1396982,2019-04-05
65599Y16XZ,37,F,844173,2016-12-01
41681L89IT,26,F,901091,2016-11-11
85888V43CR,27,M,1198107,2019-04-02
27116M85GX,25,F,744182,2018-05-17
49088L49HK,36,F,853295,2018-03-02
31336U94NM,47,M,1088518,2018-07-09
18444R96PR,46,F,1336762,2018-05-30
55825M60WX,50,F,1381643,2018-12-12
58047Z31YW,41,F,1411050,2018-10-01
46117W14RO,47,F,1218423,2019-05-23
06838L83ER,34,M,677346,2018-02-28
63166N47HA,37,M,1471551,2019-04-16
76247J54LN,35,F,1188071,2019-03-05
15244Z12LW,60,M,1292022,2019-03-14
06167N83YR,57,F,1903596,2019-01-14
66943T40BD,47,F,1045860,2016-10-17
98860M07GS,52,F,345473,2018-06-09
97473J04TS,48,M,1780519,2018-11-21
52434B43XX,62,M,408921,2018-07-22
62794D82BH,60,M,1711223,2018-11-12
35953P89NG,49,F,1558593,2018-08-22
39540P16XI,39,M,972650,2017-03-07
14770E01CR,45,M,1273459,2018-06-24
68673D40MM,49,M,1756704,2018-10-25
65178M39QB,39,F,1133201,2017-05-17
19940X18ZI,44,F,1103968,2018-05-03
17032Z50NH,63,M,1240088,2019-05-20
65749B64FE,42,F,924260,2019-01-12
90322H89UR,50,F,992598,2018-03-31
35763A55CG,47,M,1371561,2018-09-05
73538D77JQ,32,M,1194407,2017-09-09
46754O11VK,54,F,690427,2018-02-24
24133L48DX,34,F,1111518,2019-06-11
08489X76DJ,35,F,844816,2018-08-25
12438S99VG,26,M,1368681,2019-04-25
76991S09XU,54,F,1149648,2018-03-26
12341N56AW,50,F,1393854,2018-11-17
81127V33AI,62,F,1088536,2019-03-19
18531Z35IA,25,F,658664,2018-06-20
42073F52OS,58,M,1102888,2018-08-04
99552H50EN,39,M,1156001,2019-05-23
41691J33JG,31,F,1126069,2018-09-17
42893V57AZ,58,F,930890,2016-10-21
79990S12SL,38,M,1469919,2018-05-02
84526D88SQ,43,M,841228,2017-11-03
23852M46BL,51,F,1201093,2019-04-06
71837S28PU,35,M,911409,2017-09-29
34442S46UP,41,M,1046356,2017-10-28
96188U70NJ,49,F,1284974,2018-09-08
71414B84FJ,50,F,1353322,2018-07-23
19639P93GE,56,F,706568,2018-09-11
23874N26WN,26,F,1022947,2018-04-04
59769B55ZC,44,M,1206836,2018-02-26
85131T46BV,39,F,1140880,2018-04-20
13662Q98LW,33,M,649339,2018-04-27
91254S80ZB,65,F,1691460,2018-04-16
23481H07RC,39,F,1460626,2018-05-04
44423X97AW,52,M,1230026,2018-06-24
90654K31JN,35,M,1267791,2018-03-04
25382L47YY,37,M,1295443,2018-04-04
05893Q70ZC,62,F,1724684,2018-11-24
01266P99VY,42,M,803662,2018-02-27
85862P91BE,60,M,320965,2018-11-18
14003A76JA,36,M,1731622,2017-07-14
75895C92GZ,27,F,886046,2019-05-04
80025J28FD,58,M,1167772,2016-12-19
96169R99MT,56,F,1420006,2017-02-21
52081G89LR,34,F,887777,2018-10-20
78888J85KL,34,M,989480,2019-06-01
21887P64HM,60,M,655467,2017-05-28
66149U20IR,53,F,686722,2018-07-27
20452T10AQ,44,F,1592495,2018-11-21
23862Z34HX,59,M,1835284,2018-02-14
05202Y45VP,64,F,741067,2018-06-06
84141A13FK,26,M,1216860,2018-04-13
31605I17ML,35,F,619148,2019-05-30
82478E43MW,62,F,671192,2018-11-27
28866M56SU,32,M,828414,2018-03-30
43659Z37ZA,41,M,928366,2016-10-25
96487N46FW,37,F,1221670,2019-04-25
28115N98GY,48,M,1991345,2018-05-03
03633Z91GM,41,F,841196,2018-06-24
33745Z26AW,47,F,1311652,2019-04-20
94770Q09JV,33,F,911069,2018-01-26
18321J32QQ,32,M,1083359,2019-05-03
86524J37LM,56,F,1577539,2017-08-04
31498T80GI,35,M,1325304,2018-08-07
25210G31EO,29,F,988477,2018-09-01
80894F88OW,51,F,380464,2019-02-15
44105Z53AX,38,F,883892,2018-03-05
89431N55DL,37,F,1454900,2018-07-02
46577Q06CX,35,F,696100,2018-10-09
41322M18KU,65,M,1133422,2017-11-13
86090M20IM,65,F,569597,2019-01-21
25783L18CH,52,F,757953,2018-07-27
45814B27JU,50,F,1551779,2019-03-06
08206H06AG,51,M,935497,2018-03-01
77560M48RN,63,M,1268616,2018-10-23
11148I61ZT,63,M,1511921,2018-04-23
09195Z72SF,35,F,644059,2019-02-28
18636Z34IJ,54,M,1359127,2019-03-20
21720E97VZ,27,F,893118,2019-03-09
53850D39MH,31,M,1009732,2017-09-29
56078H06PN,55,M,314555,2016-09-20
90838V49BP,30,F,755356,2018-11-13
90627B51HJ,63,M,1446132,2019-06-01
64102Z57DE,30,F,677601,2018-03-01
24389E03MJ,33,M,1170833,2019-05-09
23880C67OU,56,M,392754,2019-03-24
84945G46IL,53,M,1281828,2018-12-16
26499W45ZU,33,M,1202653,2019-02-13
42390F13BZ,34,M,788163,2019-02-22
90609M02BF,49,F,1556766,2019-01-04
43572X17JM,61,M,1613660,2019-05-02
48932O05VZ,59,M,1231246,2017-03-24
14669Q19FN,35,M,1309699,2016-09-16
75406A97IQ,60,M,1912992,2017-11-07
13610Z89SW,46,M,1174573,2018-11-17
69649C76WY,51,F,1365489,2018-03-20
95762S42VI,43,M,1445455,2019-04-18
19836O60PA,36,F,1112094,2018-10-11
81866Q98CZ,48,M,1676524,2018-05-01
69897K36DK,38,M,1093594,2018-05-21
86083P93GT,44,M,1006963,2018-12-06
33841U47YK,35,M,768449,2019-03-09
70484O33FV,34,M,1043799,2018-08-31
85724V55EQ,46,M,1427832,2017-05-10
52899W32YM,60,F,1354527,2017-01-26
80102J69EB,36,F,819769,2018-11-20
38905T25MN,52,F,1792150,2017-05-26
77111O95RF,46,F,1118368,2018-02-16
88979D75DA,63,F,1071847,2019-01-15
56511E00WL,55,F,1071810,2019-01-10
96175I06MX,26,M,1149500,2018-02-19
87038S79HJ,57,F,730908,2018-11-06
35889Z70ZP,46,F,955259,2018-11-01
04249X51AW,35,F,516391,2017-04-23
45353B72GV,28,M,795301,2018-03-15
92419X70KD,29,F,957286,2018-04-16
43900H21SD,63,M,449768,2017-09-17
25436K77ZB,61,F,603903,2018-11-16
13721L54WJ,50,M,961883,2018-11-11
91113C12EU,33,F,880804,2018-04-08
11663K11QR,30,F,902837,2018-05-01
08755D77LJ,51,F,1862972,2018-08-15
94020E12NZ,27,M,701312,2018-05-06
81261S71UJ,58,F,892939,2018-05-03
74747U22MY,47,F,836036,2019-03-06
10877B18RU,52,M,1679871,2019-02-03
20644C51KO,25,M,1115042,2019-04-19
82060I59NH,65,M,395984,2018-04-14
82041G32VQ,58,F,1185936,2017-12-26
47706D42YY,61,M,1901903,2018-08-23
27829A90VZ,49,F,1196639,2018-05-07
21652C97MH,48,F,1595876,2018-08-04
60817B15NE,59,M,1342815,2018-06-25
49096C22QE,57,M,546128,2017-10-24
19140F00NL,58,F,674491,2018-06-21
37127B10UV,57,M,1345374,2018-08-26
80047B60PH,28,F,1077669,2018-04-15
90673L99TO,48,F,1037097,2019-04-16
68485U95VX,35,F,674908,2018-02-24
60626N90WM,47,M,1496332,2018-06-11
77373L16II,46,M,1962637,2019-04-05
37203C93BN,52,F,1430617,2018-09-14
01490R55PH,57,F,734637,2018-03-27
78999G61UH,35,F,643024,2019-04-29
27104H47LW,57,M,898481,2019-03-03
65279L24FI,39,F,1440778,2018-05-24
06512Z84RO,61,F,831585,2017-10-16
26302Y20UI,26,M,949171,2018-03-01
66256Z47WE,54,F,839026,2018-08-10
19737M74WR,45,M,1127028,2018-03-01
17229S21DW,57,F,1696865,2018-11-13
52873Z82QB,45,M,1563491,2018-11-04
71294W50TR,40,M,1847915,2018-08-10
24954D38WY,52,F,1882899,2019-05-18
60480N49JW,63,F,1247758,2018-06-09
41757B51RS,39,F,1335596,2018-08-15
33873P44IA,62,M,780804,2018-06-15
82891J45IA,36,M,1354951,2018-08-04
91572S71PX,57,M,1159522,2018-10-10
89468T20DD,58,M,988136,2017-01-26
95495E14WW,26,M,1004256,2018-02-15
00802V45WH,38,F,1492203,2018-02-25
01390M37RM,36,M,1576749,2018-07-23
33023O48RQ,34,F,943474,2018-03-28
03778M03XO,55,F,796622,2017-01-11
22020Y49BX,39,F,803352,2018-09-27
85422H48UA,60,F,1510398,2018-06-10
69665F12NV,41,F,1487392,2019-04-12
56860R32IT,32,F,831202,2018-09-27
60758T66OS,61,M,1666516,2018-04-29
89729N68KO,51,F,1059474,2017-07-06
20408M93ZM,30,M,633091,2017-12-17
16464G30MK,47,M,1995683,2018-03-19
22301A67AI,30,M,854045,2018-11-23
90859L32DG,40,F,1181729,2019-06-07
42377T41NO,29,F,521336,2016-11-05
81160I64WA,25,M,1490386,2019-01-24
81271M49HG,32,F,827785,2018-08-25
67842V81WV,58,M,1196615,2018-10-01
15242K27YV,32,F,1154313,2017-04-16
51347O17IX,27,M,1026514,2018-06-26
72457G97WW,61,M,509141,2018-10-27
72844L18WH,59,M,635487,2017-08-22
69446E24IU,39,M,994220,2018-05-04
76203X95KB,43,M,1044722,2018-12-08
16353P55KA,60,M,1365889,2018-07-18
84960E12MR,36,F,1424801,2019-04-17
64749Y64NW,56,F,1797524,2017-01-23
99806G09OK,38,M,1756188,2017-07-06
18814Y39RK,37,M,1127879,2018-03-14
75892G95NY,58,F,558175,2018-10-13
22955P77JQ,64,M,1223332,2018-10-11
47264S06UV,28,M,858303,2019-05-29
90397U95PZ,44,M,865443,2018-11-20
14607B60BL,64,F,1305848,2018-11-23
22095C96AS,58,F,1049689,2018-07-24
47148H75SM,48,F,1121922,2018-05-26
87427A74PZ,37,F,1017312,2017-05-12
32423H17XT,30,F,1097510,2018-05-12
08519Z97VD,64,F,330848,2017-12-01
98197C93GY,39,F,1303765,2018-12-07
46185H95IQ,35,F,690185,2017-04-22
16808Z59QJ,58,F,649028,2018-03-17
19872X10NC,51,M,1862915,2018-08-08
54392L64RN,26,F,724396,2018-10-18
56915Z02RP,59,M,1068869,2019-05-31
59830W78RO,52,F,799039,2018-09-01
42053K13CX,26,F,962177,2018-12-02
73882L44SR,30,F,523261,2019-06-09
28120T34LF,38,M,1990214,2018-03-04
50469O35VG,53,M,659982,2019-05-02
87442T45PC,31,F,1064899,2018-04-23
68665X80EP,36,F,1176154,2018-07-31
11215X53FA,60,F,1375177,2017-08-06
42139V04XF,54,M,1086340,2019-06-26
73586S38LS,32,F,701047,2018-12-12
88995D95BR,38,M,1220659,2019-05-01
73328H84SI,26,F,893956,2017-04-12
46413A15QW,49,F,1381803,2019-03-30
04686I84LA,48,F,1292048,2019-02-01
62545Z05XH,31,F,549429,2018-04-27
39373A23ZV,61,M,433324,2018-11-19
71762W55VJ,46,F,1417702,2018-09-28
96889Y85CF,49,M,1315132,2018-05-11
08947P70EL,44,F,890167,2018-03-31
72644R24HM,43,F,1124596,2018-03-10
40123C46SL,29,F,846175,2017-05-15
05740B07HP,31,F,588778,2017-03-16
74302V32QY,38,M,1499918,2019-06-20
95039V87DY,62,M,1631935,2017-01-19
90159Z86MW,36,M,924918,2019-01-28
20563S80AA,47,F,1588127,2019-04-27
99343B23DL,46,F,1397336,2018-05-28
51973A29GT,57,F,500864,2018-12-29
66620Y58WR,58,F,675498,2018-03-05
02564O00JF,59,F,1605563,2018-06-30
10037A57RI,26,F,688136,2018-03-07
78996M76JN,52,M,389516,2019-04-24
55890P91OB,55,F,1287270,2017-12-19
01604T49ES,48,M,1340130,2018-07-06
26487P30LU,32,M,908311,2016-11-30
13913E34FP,45,M,1055218,2018-11-07
45698X83NB,48,F,1322873,2018-12-02
37390K53WM,26,F,561086,2018-12-04
67690X75FK,41,F,968018,2018-04-13
63227Q57IO,33,M,1096172,2016-09-27
61577B08YZ,57,M,1936966,2018-02-17
15069K44EZ,65,F,473699,2018-07-18
72775S37HG,27,F,1186437,2018-12-27
91565T91PV,48,M,1177940,2019-01-05
13253L31TI,38,M,1071236,2018-07-25
25095X51MH,65,M,1523116,2018-03-11
17940F56IR,64,M,1777061,2018-10-24
73813V97CR,55,M,774120,2018-02-17
63272I35QH,49,M,1590076,2018-03-25
01136K37EU,55,F,1250561,2016-10-08
70365V15VN,30,F,1173696,2018-02-16
37067S89WT,57,F,1379662,2018-11-04
20243C98YQ,63,M,1359583,2018-03-28
30257N98KW,37,M,1575504,2019-02-16
69618L85DP,63,M,738983,2017-08-27
21571A94FW,55,F,1919969,2019-06-10
10326Z34NE,52,F,1707714,2019-02-13
93598U47DS,62,F,709088,2019-02-07
73474W36RS,41,F,1039119,2018-06-25
47115I67KJ,60,F,675118,2018-10-08
61130B24OP,29,F,933980,2018-05-06
05053S90JC,39,F,1038233,2018-08-18
69703E88AF,30,F,1109221,2018-08-23
22322L21NC,27,F,786942,2018-03-24
20935J37GU,56,M,1011006,2018-02-10
47857P31PZ,27,M,1127815,2016-12-07
83190J77YV,37,M,1077866,2018-08-27
43181S65DF,58,M,1097924,2018-11-04
49300W48CE,27,M,1429015,2019-02-03
79615R13XZ,31,M,994046,2017-11-13
83951X32CQ,57,F,744444,2018-09-05
00709B81QE,31,F,843219,2019-02-07
92735H00OR,44,F,827370,2018-05-28
62530M84EY,45,M,1291926,2018-08-23
89108Y13EA,53,M,1697203,2018-04-27
88259I10MF,30,F,766267,2019-04-02
95278J30PP,62,M,753404,2019-01-02
62085J22TQ,55,M,462501,2018-03-02
04448C27BU,61,F,1719739,2018-07-24
56756W76ON,57,M,1294570,2019-04-28
04905D10SE,53,F,1182687,2018-11-06
58371A64AY,40,M,1387019,2019-04-11
86674L45UA,27,F,686155,2019-03-12
44718E98OD,36,M,1803449,2018-09-11
26340B65TN,39,F,1190798,2017-01-22
89471E00BN,37,M,1945083,2019-06-21
45249G58MQ,52,F,1442453,2019-01-27
46181L44CM,43,M,1321433,2018-03-30
16373S14LD,64,M,791359,2019-01-08
15429Y05WL,32,F,811886,2018-11-03
12832N18RQ,47,M,1221370,2017-08-31
55863T16SS,54,F,1259904,2018-06-27
71621V57QY,28,M,1200939,2019-03-02
42947V78IT,25,M,974419,2018-07-03
15014Y36FJ,43,M,1453098,2018-02-19
79054B92BH,40,M,1608251,2018-11-06
23208Y82VF,49,F,1206316,2019-06-20
12638X04PS,26,M,1177523,2018-10-13
09838S50PO,56,M,1714882,2018-11-03
33962N64LZ,45,M,1285181,2018-11-06
01800O58ZK,26,M,1269173,2018-04-17
62087T70UY,50,M,1429310,2017-04-27
34216J97BG,58,F,1719991,2017-04-08
42816G09YO,54,M,1351918,2018-04-05
70561E86FL,56,M,1632525,2018-05-29
64366V55XZ,53,F,1142363,2016-11-28
47285L16VS,63,F,319163,2018-09-04
59170D76TT,47,F,1385363,2018-07-14
38078S32WI,47,F,1190089,2018-01-12
97207Y94EH,52,M,1003410,2018-05-27
28767J27RN,25,M,718224,2018-07-01
31259U02RV,30,F,624029,2017-12-26
11903U52XB,46,M,1022992,2018-03-22
69808Y40EC,63,F,860523,2018-10-04
76831H72TO,30,F,695442,2018-04-27
65193T45VH,31,M,1253540,2019-01-11
69064W83MX,37,M,1574147,2019-03-05
80887C79KT,61,F,1365839,2018-10-08
38286F90HG,56,M,1782641,2018-11-06
17899D91EE,55,F,1017136,2018-01-06
22720C94ZN,39,F,913953,2019-04-03
80153A91IB,43,M,1877708,2018-04-15
78220F44ZQ,40,M,1254789,2018-11-11
15125Z16KJ,64,F,1274013,2019-06-28
28049Y22SU,33,F,518820,2017-09-04
75341D80SO,61,F,982436,2018-11-08
53612H67XN,60,F,354700,2018-04-15
24416I66CC,32,F,600135,2017-11-01
32864L43BY,27,F,1008973,2019-03-30
77454L73CA,40,F,983270,2018-06-25
12535Q56UK,61,M,1142414,2019-06-16
54498M78YQ,37,F,1561151,2019-02-07
41212C77DE,64,F,1813363,2019-06-20
16863C98SA,34,M,928612,2017-01-30
79381W16RI,56,M,1492358,2018-05-06
65887J11CS,64,F,1859021,2018-03-17
66744S89EA,25,M,902033,2018-06-10
83112I45JY,46,F,1236534,2018-03-20
20083R98UK,38,F,873743,2018-02-27
61428G94LA,54,M,679517,2018-05-11
63240E47EM,58,F,1748396,2018-11-06
99062B46GC,50,M,1856642,2018-06-20
21431N07SG,60,F,1862631,2018-10-14
42559E25LY,49,M,1228801,2018-08-26
01312Y33QW,50,F,1259785,2017-06-13
36183R28LH,50,F,986491,2018-07-01
81599L07QE,41,M,1604959,2016-11-05
99223D76TO,59,F,788508,2016-11-07
29235K19KJ,29,F,1053913,2018-04-29
13959A84DP,28,F,704402,2018-11-02
88085Q72YM,64,M,1772142,2018-09-19
37340U84JT,63,M,626645,2018-11-05
65813C17HP,46,M,1811411,2018-12-06
41609K64LQ,50,F,1298381,2019-05-22
76457K67ZU,46,M,1285778,2018-10-08
24686D95ZJ,61,M,1662880,2018-11-18
09502S30QS,63,M,458818,2018-05-19
28360V45NP,62,F,532420,2019-04-18
60536K71IR,52,M,1516183,2017-02-23
46894Y52PU,57,M,592406,2018-11-11
06030U53MI,63,F,453588,2019-02-27
03354F85ER,45,F,1190105,2019-04-27
27566X59RG,39,M,850346,2018-07-26
06679J97TL,60,M,624424,2019-02-05
64031Z94DG,63,M,1530848,2018-10-04
82278R49PC,29,M,662626,2018-04-16
90786O84BK,34,F,1117886,2019-05-30
15671B64BY,43,M,1176614,2018-04-12
36114W68HT,26,M,1266420,2016-10-07
66271W28PZ,38,M,1442470,2018-11-04
74262Y34IR,35,M,1306948,2019-06-15
03119X21GD,35,M,945236,2016-09-24
58340Q21YW,48,F,1347654,2019-04-12
05842E47AQ,48,F,1076878,2017-08-26
52303W36VH,43,M,1733036,2018-09-09
55018S99EF,61,F,992540,2017-04-06
67992J16GP,51,M,1069062,2018-04-18
06681R82WR,37,F,1308096,2018-11-06
72923N28VG,40,F,1437970,2018-11-26
21039S02PU,39,F,1442695,2017-02-22
42568U94FC,47,M,1135579,2018-05-01
65333E05IK,52,M,1153265,2018-04-28
39667J58KX,35,M,1239581,2019-02-18
84055G23ZN,38,F,932572,2019-05-07
85163S36UX,36,M,949224,2018-10-05
86480Q91OF,53,F,1966020,2017-02-25
91624D12QV,33,M,1498821,2018-08-03
26446U90RV,26,M,1036106,2017-11-23
48228T37YR,30,F,539173,2018-03-13
91377N83GU,61,F,1552063,2019-06-03
76074M93PF,25,M,1393039,2019-06-03
49032N85YS,53,F,1061641,2018-11-30
78232I96LN,31,M,919842,2018-07-24
32435Y04SZ,41,F,1515115,2018-11-12
66522B73SM,40,F,982104,2018-06-01
98663V34MG,44,M,944463,2018-08-26
33355C34WE,37,F,829406,2019-03-19
32306U06OG,65,F,1985220,2018-07-02
89416N71JY,64,F,1685805,2017-06-03
35451U83PN,38,F,1367999,2018-09-06
37986N31HW,47,M,1779511,2019-01-14
45883B32MS,65,F,1576117,2018-06-06
47335V01XU,56,F,569152,2016-12-28
16619T36TS,55,F,527463,2018-07-21
49244K77IQ,38,M,1851773,2017-09-06
22202Z28TF,39,M,1746245,2017-05-18
12272M19DY,64,F,1221806,2017-11-25
31462B57RV,53,F,1301767,2017-09-22
09656Y20IP,48,M,1561687,2017-01-25
60369E94DL,38,M,1566628,2018-09-28
18057J01KC,47,F,1028927,2017-06-24
99199R55NT,57,F,1598783,2018-07-30
09710U46BJ,33,F,918683,2018-06-22
65970B16SI,46,M,940008,2018-11-21
86218W77YV,28,M,965580,2018-12-20
53051X84GK,51,F,499375,2017-01-26
82713B63JJ,42,M,1024963,2019-03-21
80485F45EA,51,M,358496,2019-02-01
68604S51KN,49,M,1898895,2016-11-05
04521O26SE,60,F,788614,2019-05-24
87038Q88LB,35,F,1184349,2018-09-25
96884J80TD,28,F,1028433,2018-11-07
61703E90FF,56,F,1362843,2019-04-07
