ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,PURCHASE,AGE_CAR_SEGMENT,Predicted_Purchase,Purchase_Probability,Purchase_Probability_Percent,Potential_Customer
69002V77TU,54,M,753448,929,1,Segement 4,1,0.9302043757108513,93.02,Yes
04867T73QH,36,M,767211,394,1,Segment 3,1,0.930198848532423,93.02,Yes
19315P20NC,36,F,729235,931,1,Segement 4,1,0.9301436004386293,93.01,Yes
05532U18NA,52,M,741524,844,1,Segement 4,1,0.9300555263911456,93.01,Yes
72820Y88HI,47,M,712880,737,1,Segement 4,1,0.929870233269423,92.99,Yes
05202Z79EC,39,M,668888,744,1,Segement 4,1,0.9298696307057933,92.99,Yes
73753N50AF,45,F,776536,700,1,Segement 4,1,0.9297918477559094,92.98,Yes
35838V34YC,45,F,776392,1014,1,Segement 4,1,0.9297686168956059,92.98,Yes
51107O91KN,48,M,717736,637,1,Segement 4,1,0.9297666285829356,92.98,Yes
12589Z81QI,60,M,783427,935,1,Segement 4,1,0.9297195968769391,92.97,Yes
83884O20LJ,47,M,710171,625,1,Segement 4,1,0.9294324625668449,92.94,Yes
78964S83VL,42,M,682523,752,1,Segement 4,1,0.9294072838886629,92.94,Yes
04908O51GA,42,M,682405,746,1,Segement 4,1,0.9293881516647754,92.94,Yes
88212I57ZI,45,F,773947,719,1,Segement 4,1,0.9293730901706891,92.94,Yes
76635V92NL,38,M,772685,482,1,Segment 3,1,0.9293075316424053,92.93,Yes
62778N52FT,63,M,797306,935,0,Segement 4,1,0.9292959606709225,92.93,Yes
93063H31KP,38,M,772461,453,1,Segment 3,1,0.9292711613387655,92.93,Yes
45057C41IN,49,M,720131,574,1,Segement 4,1,0.929264206832235,92.93,Yes
61373R35BF,56,M,758495,534,1,Segement 4,1,0.9292437832810311,92.92,Yes
83450R26FZ,38,F,734416,902,1,Segement 4,1,0.9292040198283404,92.92,Yes
23372L12KS,50,M,725251,642,1,Segement 4,1,0.9292027005941722,92.92,Yes
22445Q05HQ,41,F,750885,659,1,Segement 4,1,0.9291996962938597,92.92,Yes
73822U61RV,43,M,799131,381,1,Segment 3,1,0.9291374393140348,92.91,Yes
98833O86KR,58,M,768497,862,1,Segement 4,1,0.929081950215684,92.91,Yes
11244W58CS,57,M,762240,777,1,Segement 4,1,0.9289583668242609,92.9,Yes
96672L23CV,45,F,771171,694,1,Segement 4,1,0.9289215232304463,92.89,Yes
42466O76UL,62,M,789446,823,1,Segement 4,1,0.9289116067045928,92.89,Yes
80901U76LH,36,F,721592,569,1,Segement 4,1,0.9289064784353818,92.89,Yes
82477T39TM,42,F,753987,929,1,Segement 4,1,0.9288091301855783,92.88,Yes
21977Y22TG,47,M,706333,512,1,Segement 4,1,0.9288079230934246,92.88,Yes
39582H73RP,47,M,706256,840,1,Segement 4,1,0.9287953411757245,92.88,Yes
65879C20EZ,41,M,785957,455,1,Segment 3,1,0.9287824559771785,92.88,Yes
89291G82BD,36,F,720803,592,0,Segement 4,1,0.9287776222426524,92.88,Yes
27344D81AQ,54,M,744265,535,1,Segement 4,1,0.9287167430625268,92.87,Yes
71815P79SZ,58,M,765894,970,1,Segement 4,1,0.9286569914377446,92.87,Yes
14256O16PH,43,F,758347,907,1,Segement 4,1,0.9286228857616635,92.86,Yes
58519A96JU,39,F,736275,569,1,Segement 4,1,0.9286101311843954,92.86,Yes
69979J28WR,36,M,644589,943,1,Segement 4,1,0.9286017556866172,92.86,Yes
80641O49RH,63,M,792881,860,1,Segement 4,1,0.9285741660481058,92.86,Yes
22834T69TB,61,M,781718,942,1,Segement 4,1,0.9285469672939229,92.85,Yes
03496D26JZ,36,M,644083,959,1,Segement 4,1,0.9285188158083956,92.85,Yes
04303B65GY,41,M,784221,424,1,Segment 3,1,0.9284981979837741,92.85,Yes
14674A44YV,37,F,724139,990,1,Segement 4,1,0.9284233402123215,92.84,Yes
32740K88NN,54,M,742456,760,1,Segement 4,1,0.9284202566375381,92.84,Yes
15355N91ER,36,F,718067,817,1,Segement 4,1,0.9283291180630444,92.83,Yes
17664M97MJ,39,F,734472,618,1,Segement 4,1,0.9283142221685312,92.83,Yes
43675G56PY,60,M,774675,871,1,Segement 4,1,0.9282933512452607,92.83,Yes
74567C66HH,46,M,697672,803,0,Segement 4,1,0.9282894786590442,92.83,Yes
09849R75WZ,44,M,686488,519,1,Segement 4,1,0.9282587243719718,92.83,Yes
40941N48NH,38,M,766195,385,1,Segment 3,1,0.9282467370352961,92.82,Yes
05352J57OX,37,M,647483,869,1,Segement 4,1,0.928173889453332,92.82,Yes
93634U19UX,42,M,674328,842,1,Segement 4,1,0.9280671263068005,92.81,Yes
14556K71YQ,49,F,787736,710,1,Segement 4,1,0.9280306618928321,92.8,Yes
23214B38YM,46,M,696096,610,1,Segement 4,1,0.9280298156881367,92.8,Yes
65981X10YW,61,M,778522,996,1,Segement 4,1,0.9280212352725428,92.8,Yes
76623L82OZ,42,M,673600,607,1,Segement 4,1,0.9279469453332497,92.79,Yes
43735T26NP,58,M,761533,590,1,Segement 4,1,0.9279397548589602,92.79,Yes
07577C58TY,45,F,764909,638,1,Segement 4,1,0.9278930890837194,92.79,Yes
36475L65OE,40,M,662208,803,1,Segement 4,1,0.9278816705392773,92.79,Yes
09344K57CD,36,F,715352,682,1,Segement 4,1,0.9278814812763133,92.79,Yes
82674M10UX,52,M,728098,588,1,Segement 4,1,0.92786639233581,92.79,Yes
29592V63GS,57,M,755579,881,1,Segement 4,1,0.9278644635016272,92.79,Yes
72649Y34ZS,60,M,771975,530,1,Segement 4,1,0.9278479897731308,92.78,Yes
73098K71MO,51,M,722366,560,1,Segement 4,1,0.9278277716732327,92.78,Yes
35272V76YL,56,M,749842,683,0,Segement 4,1,0.9278250145474787,92.78,Yes
93870O59TF,45,M,689304,877,1,Segement 4,1,0.9278160552590342,92.78,Yes
58908V37IB,49,M,711205,565,1,Segement 4,1,0.9278006418347972,92.78,Yes
11262X42TW,40,M,774427,368,1,Segment 3,1,0.9277903382933117,92.78,Yes
97006M20GJ,38,M,762957,471,1,Segment 3,1,0.9277120085471472,92.77,Yes
80210M81FB,54,M,738134,1017,1,Segement 4,1,0.9277072886215653,92.77,Yes
18246H49MK,62,M,781739,679,1,Segement 4,1,0.9276437498862762,92.76,Yes
54802S57RP,50,M,715461,590,1,Segement 4,1,0.9275947072216583,92.76,Yes
39752Q67UZ,45,F,763083,585,1,Segement 4,1,0.9275906226077928,92.76,Yes
93817I23PI,41,M,778635,458,1,Segment 3,1,0.9275764092686632,92.76,Yes
61500E66BN,41,M,665413,842,1,Segement 4,1,0.9275015165943131,92.75,Yes
04412G19WG,65,M,797338,713,0,Segement 4,1,0.9274949065234077,92.75,Yes
20504N21RP,46,M,692808,678,1,Segement 4,1,0.9274852880078507,92.75,Yes
18200A97PF,47,M,698104,703,1,Segement 4,1,0.927451622588161,92.75,Yes
19340V11VX,43,M,788880,370,1,Segment 3,1,0.9274514716005924,92.75,Yes
65107M15XQ,43,M,676091,855,1,Segement 4,1,0.9274484852823092,92.74,Yes
85182Q30UT,45,F,762155,670,1,Segement 4,1,0.927436456792871,92.74,Yes
11973L43LH,53,M,730955,833,1,Segement 4,1,0.927428310559069,92.74,Yes
44411X10YG,43,M,788528,462,1,Segment 3,1,0.9273929269739549,92.74,Yes
19694U42GG,36,M,749875,469,1,Segment 3,1,0.9273657567901733,92.74,Yes
03937C61XJ,44,M,793429,492,1,Segment 3,1,0.9272934456730526,92.73,Yes
87439B30YZ,46,M,691627,898,1,Segement 4,1,0.9272887765101933,92.73,Yes
06189K60VH,38,M,647568,536,1,Segement 4,1,0.9272769903056012,92.73,Yes
02195O30HH,40,M,658392,613,1,Segement 4,1,0.9272481477757333,92.72,Yes
20712A68AC,43,M,787613,454,1,Segment 3,1,0.9272405404414399,92.72,Yes
63209P15TA,62,M,779000,983,0,Segement 4,1,0.9271881647624228,92.72,Yes
91882X39ES,56,M,745970,934,1,Segement 4,1,0.9271816913357834,92.72,Yes
29882W05MB,59,M,762255,833,1,Segement 4,1,0.927146549966131,92.71,Yes
55036I99DE,55,M,740083,597,1,Segement 4,1,0.9271168575702353,92.71,Yes
23753K07KY,62,M,778477,639,1,Segement 4,1,0.9271008727682528,92.71,Yes
18413F90CM,46,F,765536,772,1,Segement 4,1,0.9270835441353579,92.71,Yes
75018P76QN,45,F,759947,704,1,Segement 4,1,0.9270684314624699,92.71,Yes
08995D05OV,47,F,770941,733,1,Segement 4,1,0.9270679193797633,92.71,Yes
34015Y74HI,38,M,646251,974,1,Segement 4,1,0.9270572376582451,92.71,Yes
06529A34LS,60,M,766961,721,1,Segement 4,1,0.9270141639766851,92.7,Yes
01778H03LN,57,M,750383,657,1,Segement 4,1,0.9270003866416024,92.7,Yes
78031J90IC,54,M,733710,629,1,Segement 4,1,0.9269707175568914,92.7,Yes
44143Q34CO,39,F,726304,816,1,Segement 4,1,0.9269594615457127,92.7,Yes
25254D24FG,50,M,711619,816,0,Segement 4,1,0.9269545121956413,92.7,Yes
33737E74HS,43,M,673096,561,1,Segement 4,1,0.9269489453411107,92.69,Yes
17241R53FM,58,M,755518,993,1,Segement 4,1,0.9269395768545698,92.69,Yes
74862V16KJ,41,M,661965,974,1,Segement 4,1,0.926926532317266,92.69,Yes
41162V26QE,54,M,733422,660,1,Segement 4,1,0.9269225282583219,92.69,Yes
33119A86PD,47,F,769901,941,1,Segement 4,1,0.9268939778633347,92.69,Yes
73622S74UQ,53,M,727484,592,1,Segement 4,1,0.92684893837723,92.68,Yes
79189B03YD,50,M,710779,749,1,Segement 4,1,0.9268138494500789,92.68,Yes
29626K01FN,39,F,725413,801,1,Segement 4,1,0.9268102598453011,92.68,Yes
03078O80CX,65,M,793167,890,1,Segement 4,1,0.9267987655908482,92.68,Yes
81777A06JV,61,M,771024,878,1,Segement 4,1,0.9267738057621978,92.68,Yes
17679X28GL,59,M,759845,658,1,Segement 4,1,0.9267432915192008,92.67,Yes
28350A92TJ,50,M,709459,691,1,Segement 4,1,0.9265923038736811,92.66,Yes
99165A67TB,38,F,718005,897,1,Segement 4,1,0.9264895656883936,92.65,Yes
36762L37AA,38,M,642757,699,1,Segement 4,1,0.926471266480259,92.65,Yes
42362Q22CK,43,M,782587,424,1,Segment 3,1,0.9263982297574985,92.64,Yes
91056R32WV,36,M,743763,383,1,Segment 3,1,0.9263418916673352,92.63,Yes
74802Z13HA,36,M,743725,417,1,Segment 3,1,0.9263354846491614,92.63,Yes
12222U60AL,41,M,771027,498,1,Segment 3,1,0.9263033300594372,92.63,Yes
27903H84HL,60,M,762450,791,1,Segement 4,1,0.9262564096688587,92.63,Yes
87331G66CS,56,M,740268,574,1,Segement 4,1,0.9262246949106545,92.62,Yes
03485P85GN,61,M,767637,503,1,Segement 4,1,0.9262038122340126,92.62,Yes
25588R37CU,54,M,729137,796,0,Segement 4,1,0.9262020773682026,92.62,Yes
21341D00UY,47,M,690493,614,1,Segement 4,1,0.9261760175827258,92.62,Yes
33830T71CP,46,M,797707,452,1,Segment 3,1,0.9261661325050103,92.62,Yes
20879I45OE,37,M,635301,951,1,Segement 4,1,0.9261410926757683,92.61,Yes
09229L40EA,36,M,629723,528,1,Segement 4,1,0.926127659809567,92.61,Yes
69962A17YK,45,M,679203,905,1,Segement 4,1,0.9261265114321104,92.61,Yes
93323C85QH,60,M,761472,538,1,Segement 4,1,0.9260911736029797,92.61,Yes
30462Z21KE,62,M,772440,601,1,Segement 4,1,0.9260862577526635,92.61,Yes
22064M30TI,39,M,758683,395,1,Segment 3,1,0.9260758061618837,92.61,Yes
08182Y91SF,46,M,797101,375,1,Segment 3,1,0.9260636717874556,92.61,Yes
96965V77YF,42,M,775024,492,1,Segment 3,1,0.9260496502463785,92.6,Yes
22382O64GZ,39,F,720845,997,0,Segement 4,1,0.9260409117392511,92.6,Yes
38046F57JB,63,M,777539,593,1,Segement 4,1,0.9260186534082622,92.6,Yes
78395X45GR,38,F,715208,870,1,Segement 4,1,0.9260174750753661,92.6,Yes
99215K76WX,44,M,785805,428,1,Segment 3,1,0.9260130805737395,92.6,Yes
46356E36QG,45,F,753624,640,1,Segement 4,1,0.9260049932747977,92.6,Yes
81616H89OY,36,M,741501,425,1,Segment 3,1,0.9259596107890602,92.6,Yes
08311D72MZ,62,M,771376,803,1,Segement 4,1,0.9259060938033712,92.59,Yes
92724J93UZ,48,M,694069,885,1,Segement 4,1,0.9258505504550159,92.59,Yes
20525P98MV,55,M,732492,555,0,Segement 4,1,0.9258392303584029,92.58,Yes
72856T93SF,37,M,746067,457,1,Segment 3,1,0.9258014808394297,92.58,Yes
72132U06QC,62,M,770556,833,1,Segement 4,1,0.9257669700819978,92.58,Yes
84482N98AV,44,F,746715,973,1,Segement 4,1,0.9257658342609962,92.58,Yes
18604E22CT,60,M,759414,931,1,Segement 4,1,0.9257423550107661,92.57,Yes
75559E04CM,52,M,715401,634,1,Segement 4,1,0.925738152618338,92.57,Yes
54204N52ZE,38,M,638403,642,1,Segement 4,1,0.92573500246446,92.57,Yes
76611C91ZD,44,M,783917,417,1,Segment 3,1,0.9256928223014589,92.57,Yes
32650U17VY,55,M,731623,832,1,Segement 4,1,0.92569166316471,92.57,Yes
18768S13JP,46,M,681467,506,1,Segement 4,1,0.9255778393467966,92.56,Yes
40762K32DK,49,F,773101,827,1,Segement 4,1,0.9255776908296169,92.56,Yes
24892M14RP,49,M,697917,702,1,Segement 4,1,0.9255700779126212,92.56,Yes
01890E76AE,46,M,793912,442,1,Segment 3,1,0.9255223261816201,92.55,Yes
03370H01AK,58,M,747121,987,1,Segement 4,1,0.9255219255188329,92.55,Yes
17875I19GJ,37,M,744387,411,1,Segment 3,1,0.9255158183581421,92.55,Yes
82538E37FK,59,M,752582,556,1,Segement 4,1,0.9255155325348359,92.55,Yes
59424F65EE,60,M,757940,639,0,Segement 4,1,0.9254915909070687,92.55,Yes
42804J68UO,45,M,787787,378,1,Segment 3,1,0.9254155533677498,92.54,Yes
31243P11VZ,36,M,738229,377,1,Segment 3,1,0.9254034082150904,92.54,Yes
88875L89WA,44,M,782067,407,1,Segment 3,1,0.9253777736107706,92.54,Yes
63948Z93RW,47,M,685717,771,1,Segement 4,1,0.9253650507098908,92.54,Yes
87269F59GJ,45,F,749221,618,1,Segement 4,1,0.925256064083818,92.53,Yes
99276O55AJ,46,M,792248,453,1,Segment 3,1,0.9252384105347887,92.52,Yes
96548I92AR,58,M,745432,889,0,Segement 4,1,0.9252337353109937,92.52,Yes
80610R34AT,42,M,770139,445,1,Segment 3,1,0.9252187745186892,92.52,Yes
14953B43UG,37,M,742349,411,0,Segment 3,1,0.9251679252126963,92.52,Yes
55778V52DJ,53,M,717530,531,1,Segement 4,1,0.9251637368896317,92.52,Yes
83434A76GD,53,M,717320,533,1,Segement 4,1,0.9251278026126464,92.51,Yes
80691B75OW,45,M,785923,416,1,Segment 3,1,0.9250970272099609,92.51,Yes
29111N24TR,44,M,667405,575,1,Segement 4,1,0.9250544805837294,92.51,Yes
73169F73AD,38,M,746867,472,1,Segment 3,1,0.9250000135453198,92.5,Yes
67046L49ZD,42,M,768592,393,1,Segment 3,1,0.9249538657143559,92.5,Yes
51743J37YY,45,M,672237,728,1,Segement 4,1,0.9249402186682629,92.49,Yes
78736Q46ID,44,M,666640,515,1,Segement 4,1,0.9249233250916986,92.49,Yes
78737V80UV,45,M,784648,499,1,Segment 3,1,0.9248784316727351,92.49,Yes
96061T98FG,36,M,734763,367,1,Segment 3,1,0.9248100400687957,92.48,Yes
33477W40FN,48,F,762912,874,1,Segement 4,1,0.9247753890035311,92.48,Yes
18731B31OH,43,M,660141,975,1,Segement 4,1,0.924751481614507,92.48,Yes
03363O28EG,63,M,769974,557,1,Segement 4,1,0.9247278099382371,92.47,Yes
83614D33ZM,42,M,767141,361,1,Segment 3,1,0.9247046125674476,92.47,Yes
50394P15YU,43,M,772637,492,1,Segment 3,1,0.924704176859114,92.47,Yes
14436R24OR,56,M,731013,757,1,Segement 4,1,0.9246467141920371,92.46,Yes
44472C23GQ,63,M,769467,813,1,Segement 4,1,0.9246405629137046,92.46,Yes
31522T92CH,50,M,697459,924,1,Segement 4,1,0.9245497625288802,92.45,Yes
26057H13UB,45,M,669915,890,1,Segement 4,1,0.924540913217792,92.45,Yes
68782H28AH,44,F,739259,548,1,Segement 4,1,0.9244897432127908,92.45,Yes
77381Q93RH,36,M,732733,402,1,Segment 3,1,0.9244604999506436,92.45,Yes
39469O80WR,63,M,768375,971,1,Segement 4,1,0.9244523306921474,92.45,Yes
14336G50GK,63,M,768190,1003,1,Segement 4,1,0.9244203987970021,92.44,Yes
03919S47RN,45,M,781867,445,0,Segment 3,1,0.9243996014906272,92.44,Yes
03869Y25ZF,41,M,759744,408,0,Segment 3,1,0.924377345003555,92.44,Yes
68085K69WL,46,M,787091,390,1,Segment 3,1,0.9243521810223382,92.44,Yes
84613A51HF,51,M,701723,641,1,Segement 4,1,0.9243366941358766,92.43,Yes
20415B89GN,43,M,657595,511,1,Segement 4,1,0.924312541672809,92.43,Yes
89684U29JH,46,M,673768,1019,1,Segement 4,1,0.9242567571119558,92.43,Yes
76196X75KI,38,M,742115,463,1,Segment 3,1,0.9241813411554038,92.42,Yes
38517Y75YR,44,M,774979,494,1,Segment 3,1,0.9241593156630407,92.42,Yes
81714F16KG,56,M,727889,824,0,Segement 4,1,0.924107109238901,92.41,Yes
87844O52HE,56,M,727853,685,1,Segement 4,1,0.9241008703766089,92.41,Yes
45078I95LL,58,M,738824,667,1,Segement 4,1,0.9240963529514685,92.41,Yes
14872R38VS,46,M,672587,716,1,Segement 4,1,0.9240522128775366,92.41,Yes
26587T34DS,54,M,715546,812,1,Segement 4,1,0.923873535963824,92.39,Yes
07457O81BL,37,F,697208,885,1,Segement 4,1,0.9238731499332553,92.39,Yes
03260T24RU,42,F,724488,755,1,Segement 4,1,0.9238361840061351,92.38,Yes
94339G24NA,45,M,665819,693,1,Segement 4,1,0.9238317811935315,92.38,Yes
67990G36QX,51,M,698736,656,1,Segement 4,1,0.9238188796879794,92.38,Yes
11109Q76RP,48,M,681853,729,1,Segement 4,1,0.9237514834429251,92.38,Yes
63662F26SB,46,M,670736,939,1,Segement 4,1,0.923730607327966,92.37,Yes
40192K18ZJ,42,F,723680,727,1,Segement 4,1,0.9236955839018022,92.37,Yes
37127A59KM,41,M,642893,858,1,Segement 4,1,0.9236695968716998,92.37,Yes
58416T68GU,36,M,615155,733,1,Segement 4,1,0.9236268452851712,92.36,Yes
34992B25KQ,62,M,757762,906,1,Segement 4,1,0.923564972112341,92.36,Yes
88567W80YK,36,M,727549,459,1,Segment 3,1,0.9235611010954035,92.36,Yes
96825B63TX,63,M,763144,832,1,Segement 4,1,0.9235446427734718,92.35,Yes
75366U96CO,62,M,757546,983,1,Segement 4,1,0.9235272865568668,92.35,Yes
31213M24ZZ,47,M,674952,809,1,Segement 4,1,0.9235070389671926,92.35,Yes
22414G96QN,50,M,691251,722,1,Segement 4,1,0.9234727153897944,92.35,Yes
14796N63QW,57,M,729583,765,1,Segement 4,1,0.9234451677886522,92.34,Yes
19679H71KI,39,M,630349,909,1,Segement 4,1,0.9233996659151694,92.34,Yes
09063X36EW,48,M,792493,404,1,Segment 3,1,0.9233797684597523,92.34,Yes
28557H56TS,38,M,737069,489,0,Segment 3,1,0.923303044943984,92.33,Yes
21247T73XR,54,M,712196,627,1,Segement 4,1,0.9232893110233752,92.33,Yes
20631S46FG,45,M,775171,483,1,Segment 3,1,0.9232351732444438,92.32,Yes
65458Z42WM,37,M,618333,927,1,Segement 4,1,0.9232213899115826,92.32,Yes
13807H35CQ,43,M,651248,605,0,Segement 4,1,0.9232080432565546,92.32,Yes
59093Q54BV,59,M,739184,589,1,Segement 4,1,0.9232009445861017,92.32,Yes
85859I19OW,47,F,748240,869,1,Segement 4,1,0.9231832685909812,92.32,Yes
81898T35PX,46,M,667267,637,1,Segement 4,1,0.9231245124250721,92.31,Yes
63911O67ZP,62,M,755147,753,1,Segement 4,1,0.9231075855445341,92.31,Yes
50678H07VG,52,M,700038,822,1,Segement 4,1,0.9230858917862591,92.31,Yes
64545M90AE,36,F,799971,376,1,Segment 3,1,0.9230857527946301,92.31,Yes
93257S16YQ,64,M,765680,880,1,Segement 4,1,0.9230261547695786,92.3,Yes
41247S38YJ,39,M,628019,937,1,Segement 4,1,0.9229914422766587,92.3,Yes
90795H19RW,41,M,638715,1014,1,Segement 4,1,0.9229385494369778,92.29,Yes
00174P76OQ,59,M,737673,525,1,Segement 4,1,0.9229358102706239,92.29,Yes
95335I36YF,59,M,737478,982,1,Segement 4,1,0.9229015326761677,92.29,Yes
91371C72DA,37,M,728992,444,0,Segment 3,1,0.9228506491715194,92.29,Yes
50704C15OZ,47,M,670917,729,1,Segement 4,1,0.9227997410196744,92.28,Yes
39689H74KG,42,M,643368,852,1,Segement 4,1,0.9227898233407534,92.28,Yes
87259W65ZB,58,M,731195,584,1,Segement 4,1,0.9227634957879893,92.28,Yes
87356J64UR,37,M,727915,398,0,Segment 3,1,0.9226609649368037,92.27,Yes
55958V65OR,61,M,747021,970,1,Segement 4,1,0.9226454925688371,92.26,Yes
60131Z09KD,37,M,727547,411,0,Segment 3,1,0.9225960538714246,92.26,Yes
64901L24NK,48,M,787989,469,0,Segment 3,1,0.9225886673964914,92.26,Yes
54645M02FE,44,M,653189,850,1,Segement 4,1,0.9225825204162068,92.26,Yes
14602U00NG,48,M,787664,489,1,Segment 3,1,0.9225312945346809,92.25,Yes
31184S72WW,45,M,771048,392,1,Segment 3,1,0.9225100298016892,92.25,Yes
83706P05XS,36,M,721475,493,1,Segment 3,1,0.9224948011661647,92.25,Yes
56549O62XG,64,M,762604,859,1,Segement 4,1,0.9224843994899371,92.25,Yes
54643I00GD,64,M,762552,514,1,Segement 4,1,0.9224752111263217,92.25,Yes
56607N78HD,42,M,754093,478,0,Segment 3,1,0.922428843796424,92.24,Yes
13568U77EF,39,M,624363,634,1,Segement 4,1,0.9223468787848451,92.23,Yes
45645G61LS,43,F,721219,717,1,Segement 4,1,0.922297770301567,92.23,Yes
22137K01EZ,64,M,761525,510,0,Segement 4,1,0.9222935364181056,92.23,Yes
18599U02HB,50,M,684531,936,0,Segement 4,1,0.9222909607878449,92.23,Yes
50638R68IF,58,M,728329,697,1,Segement 4,1,0.92225726020145,92.23,Yes
76974I40YS,37,M,612456,528,1,Segement 4,1,0.9221856884349185,92.22,Yes
42836R73KL,54,M,705686,736,1,Segement 4,1,0.9221422261038059,92.21,Yes
18494W31DH,39,F,698339,838,1,Segement 4,1,0.9221407560454906,92.21,Yes
48856O76TU,37,F,687040,931,1,Segement 4,1,0.9220871738424512,92.21,Yes
37673Z60WQ,38,F,691813,705,1,Segement 4,1,0.9219582807649279,92.2,Yes
89395A66EZ,43,F,719283,858,0,Segement 4,1,0.9219542515049185,92.2,Yes
11061N60MO,48,M,670043,894,0,Segement 4,1,0.9216704826100462,92.17,Yes
97652M06PS,48,M,782491,403,1,Segment 3,1,0.9216128372216512,92.16,Yes
30804W02FM,57,M,718931,1017,0,Segement 4,1,0.9215635987918677,92.16,Yes
93612R69OE,49,M,674904,908,1,Segement 4,1,0.9215566792459313,92.16,Yes
80033G72HI,50,M,680251,558,1,Segement 4,1,0.9215296075384761,92.15,Yes
60119E03WW,37,F,683805,790,1,Segement 4,1,0.9215109598766962,92.15,Yes
84015J11EQ,49,F,749701,519,1,Segement 4,1,0.9214955187507569,92.15,Yes
11767R57TD,46,M,770763,380,1,Segment 3,1,0.9214822604386842,92.15,Yes
18903Q75FY,39,F,694528,671,1,Segement 4,1,0.9214619650331277,92.15,Yes
88650Y43GP,51,M,797359,373,0,Segment 3,1,0.9213218056781755,92.13,Yes
45488T87WW,49,M,673397,539,1,Segement 4,1,0.9212870691496089,92.13,Yes
90943O96SO,44,M,645389,872,1,Segement 4,1,0.921194678369935,92.12,Yes
87524E46CO,64,M,755297,1003,1,Segement 4,1,0.9211834393572397,92.12,Yes
14526T31QO,58,M,722145,714,1,Segement 4,1,0.9211545858957416,92.12,Yes
29957V39QQ,62,M,744020,639,1,Segement 4,1,0.9211332039136144,92.11,Yes
41656I28QN,44,F,720173,504,1,Segement 4,1,0.9211309261730046,92.11,Yes
61288K09ZY,52,M,688899,715,1,Segement 4,1,0.921108846067545,92.11,Yes
55663N78ED,46,M,768491,490,1,Segment 3,1,0.9210751109417344,92.11,Yes
45200W16PY,47,M,660843,631,1,Segement 4,1,0.9210076356151126,92.1,Yes
46850P51LD,46,M,768061,381,1,Segment 3,1,0.9209978366746734,92.1,Yes
74955N79ZC,38,F,686339,654,1,Segement 4,1,0.9209795006735094,92.1,Yes
71058J71KD,55,M,704432,512,1,Segement 4,1,0.9209358316901226,92.09,Yes
92824W21GB,56,M,709834,956,1,Segement 4,1,0.920918462097746,92.09,Yes
93554B88HQ,36,M,712424,371,1,Segment 3,1,0.9208805939874122,92.09,Yes
34578J76QV,44,F,718725,982,1,Segement 4,1,0.9208706021851687,92.09,Yes
34087F79TH,40,M,621453,975,1,Segement 4,1,0.9208456442107767,92.08,Yes
17348K29JD,38,M,610413,550,1,Segement 4,1,0.9208379110978272,92.08,Yes
18367X82XP,38,M,610397,749,1,Segement 4,1,0.9208350291192179,92.08,Yes
38690G51OO,50,M,789125,443,1,Segment 3,1,0.9208304485292138,92.08,Yes
41552Z72NA,64,M,753256,616,1,Segement 4,1,0.9208165017178453,92.08,Yes
95228Z92HL,42,M,745029,425,1,Segment 3,1,0.9208110385724408,92.08,Yes
55136N10BM,45,M,648664,620,1,Segement 4,1,0.920794900586495,92.08,Yes
50279N69PD,40,F,696277,932,1,Segement 4,1,0.9207888431410378,92.08,Yes
94063A89MY,50,F,751056,762,1,Segement 4,1,0.9207516505996894,92.08,Yes
81263K87DM,47,M,771843,496,1,Segment 3,1,0.9206886731251304,92.07,Yes
61554Z87EZ,63,M,746965,956,1,Segement 4,1,0.9206736089699953,92.07,Yes
13790P10MI,40,F,695627,548,1,Segement 4,1,0.9206716191815761,92.07,Yes
78013R90VI,43,F,712069,886,1,Segement 4,1,0.9206619460586539,92.07,Yes
77680I14DI,57,M,713846,789,1,Segement 4,1,0.920650541988875,92.07,Yes
17971L66JD,51,M,680806,618,1,Segement 4,1,0.9206417318067655,92.06,Yes
40944E87GZ,56,M,708222,617,1,Segement 4,1,0.9206278908756742,92.06,Yes
80484A95BT,50,M,675107,635,1,Segement 4,1,0.9206055341650851,92.06,Yes
19252T53KS,36,M,598051,624,1,Segement 4,1,0.9205917089048293,92.06,Yes
92888G42PB,45,M,647493,735,1,Segement 4,1,0.9205836174426448,92.06,Yes
65253D79TI,64,M,751844,905,1,Segement 4,1,0.9205617346731018,92.06,Yes
18154P69PG,57,M,713299,539,1,Segement 4,1,0.9205517467225725,92.06,Yes
59361F20YO,53,M,691188,707,1,Segement 4,1,0.920530623969439,92.05,Yes
66978N22VH,51,M,792934,373,1,Segment 3,1,0.9205255673865194,92.05,Yes
26015P65ZM,64,M,751485,553,1,Segement 4,1,0.9204968410159632,92.05,Yes
74089Z68IA,58,M,718078,513,1,Segement 4,1,0.9204216186929491,92.04,Yes
24682M02BN,47,F,732733,701,1,Segement 4,1,0.9204215432783242,92.04,Yes
